score_type,tier,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after,asr_before
Score 2,structural,40,20,812,812,0.9334975369458128,0.06650246305418717,1.0
Score 2,structural,40,30,812,812,0.9051724137931034,0.09482758620689657,1.0
Score 2,structural,40,40,812,812,0.8214285714285714,0.1785714285714286,1.0
Score 2,structural,40,50,812,812,0.6169950738916257,0.38300492610837433,1.0
Score 2,structural,40,57,812,812,0.5652709359605911,0.4347290640394089,1.0
Score 2,noisy,40,1,812,812,0.9729064039408867,0.027093596059113323,1.0
Score 2,noisy,40,2,812,812,0.9729064039408867,0.027093596059113323,1.0
Score 2,noisy,40,3,812,812,0.9729064039408867,0.027093596059113323,1.0
Score 2,noisy,40,5,812,812,0.9729064039408867,0.027093596059113323,1.0
Score 2,noisy,40,10,812,812,0.958128078817734,0.041871921182266014,1.0
Score 2,noisy,40,15,812,812,0.9618226600985221,0.03817733990147787,1.0
Score 2,noisy,40,20,812,812,0.9421182266009852,0.05788177339901479,1.0
Score 2,noisy,40,30,812,812,0.9088669950738916,0.09113300492610843,1.0
Score 2,noisy,40,40,812,812,0.812807881773399,0.18719211822660098,1.0
Score 2,noisy,40,50,812,812,0.6268472906403941,0.37315270935960587,1.0
Score 2,noisy,40,57,812,812,0.5738916256157636,0.42610837438423643,1.0
Score 2,structural,50,1,1016,1016,0.9625984251968503,0.03740157480314965,1.0
Score 2,structural,50,2,1016,1016,0.9625984251968503,0.03740157480314965,1.0
Score 2,structural,50,3,1016,1016,0.9625984251968503,0.03740157480314965,1.0
Score 2,structural,50,5,1016,1016,0.9625984251968503,0.03740157480314965,1.0
Score 2,structural,50,10,1016,1016,0.9478346456692913,0.05216535433070868,1.0
Score 2,structural,50,15,1016,1016,0.9448818897637795,0.055118110236220486,1.0
Score 2,structural,50,20,1016,1016,0.937007874015748,0.06299212598425197,1.0
Score 2,structural,50,30,1016,1016,0.90748031496063,0.09251968503937003,1.0
Score 2,structural,50,40,1016,1016,0.8228346456692913,0.17716535433070868,1.0
Score 2,structural,50,50,1016,1016,0.6230314960629921,0.37696850393700787,1.0
Score 2,structural,50,57,1016,1016,0.5679133858267716,0.43208661417322836,1.0
Score 2,noisy,50,1,1016,1016,0.9734251968503937,0.026574803149606252,1.0
Score 2,noisy,50,2,1016,1016,0.9734251968503937,0.026574803149606252,1.0
Score 2,noisy,50,3,1016,1016,0.9734251968503937,0.026574803149606252,1.0
Score 2,noisy,50,5,1016,1016,0.9734251968503937,0.026574803149606252,1.0
Score 2,noisy,50,10,1016,1016,0.9606299212598425,0.03937007874015752,1.0
Score 2,noisy,50,15,1016,1016,0.9625984251968503,0.03740157480314965,1.0
Score 2,noisy,50,20,1016,1016,0.9478346456692913,0.05216535433070868,1.0
Score 2,noisy,50,30,1016,1016,0.9153543307086615,0.08464566929133854,1.0
Score 2,noisy,50,40,1016,1016,0.8198818897637795,0.18011811023622049,1.0
Score 2,noisy,50,50,1016,1016,0.6259842519685039,0.37401574803149606,1.0
Score 2,noisy,50,57,1016,1016,0.5708661417322834,0.42913385826771655,1.0
Score 2,structural,60,1,1219,1219,0.9647251845775225,0.03527481542247746,1.0
Score 2,structural,60,2,1219,1219,0.9647251845775225,0.03527481542247746,1.0
Score 2,structural,60,3,1219,1219,0.9647251845775225,0.03527481542247746,1.0
Score 2,structural,60,5,1219,1219,0.9647251845775225,0.03527481542247746,1.0
Score 2,structural,60,10,1219,1219,0.9524200164068909,0.04757998359310911,1.0
Score 2,structural,60,15,1219,1219,0.948318293683347,0.05168170631665303,1.0
Score 2,structural,60,20,1219,1219,0.9425758818703855,0.057424118129614454,1.0
Score 2,structural,60,30,1219,1219,0.9130434782608695,0.08695652173913049,1.0
Score 2,structural,60,40,1219,1219,0.8269073010664479,0.17309269893355206,1.0
Score 2,structural,60,50,1219,1219,0.6226415094339622,0.37735849056603776,1.0
Score 2,structural,60,57,1219,1219,0.5668580803937654,0.4331419196062346,1.0
Score 2,noisy,60,1,1219,1219,0.9729286300246104,0.027071369975389614,1.0
Score 2,noisy,60,2,1219,1219,0.9729286300246104,0.027071369975389614,1.0
Score 2,noisy,60,3,1219,1219,0.9729286300246104,0.027071369975389614,1.0
Score 2,noisy,60,5,1219,1219,0.9729286300246104,0.027071369975389614,1.0
Score 2,noisy,60,10,1219,1219,0.9622641509433962,0.037735849056603765,1.0
Score 2,noisy,60,15,1219,1219,0.9614438063986874,0.03855619360131257,1.0
Score 2,noisy,60,20,1219,1219,0.948318293683347,0.05168170631665303,1.0
