score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 2,structural,default,20,5,599,556,0.9910071942446043,0.008992805755395739
Score 2,structural,default,20,10,599,556,0.9784172661870504,0.021582733812949617
Score 2,structural,default,20,15,599,556,0.5269784172661871,0.4730215827338129
Score 2,structural,default,20,20,599,556,0.41906474820143885,0.5809352517985611
Score 2,structural,default,20,30,599,556,0.37589928057553956,0.6241007194244604
Score 2,structural,default,20,40,599,556,0.2014388489208633,0.7985611510791367
Score 2,structural,default,20,50,599,556,0.14028776978417265,0.8597122302158273
Score 2,structural,default,20,70,599,556,0.023381294964028777,0.9766187050359713
Score 2,structural,default,20,94,599,556,0.0,1.0
Score 2,noisy,default,20,1,599,466,0.9227467811158798,0.07725321888412018
Score 2,noisy,default,20,2,599,466,0.9227467811158798,0.07725321888412018
Score 2,noisy,default,20,3,599,466,0.9227467811158798,0.07725321888412018
Score 2,noisy,default,20,5,599,466,0.9227467811158798,0.07725321888412018
Score 2,noisy,default,20,10,599,466,0.8283261802575107,0.1716738197424893
Score 2,noisy,default,20,15,599,466,0.5214592274678111,0.47854077253218885
Score 2,noisy,default,20,20,599,466,0.36909871244635195,0.630901287553648
Score 2,noisy,default,20,30,599,466,0.2811158798283262,0.7188841201716738
Score 2,noisy,default,20,40,599,466,0.1759656652360515,0.8240343347639485
Score 2,noisy,default,20,50,599,466,0.1781115879828326,0.8218884120171674
Score 2,noisy,default,20,70,599,466,0.030042918454935622,0.9699570815450643
Score 2,noisy,default,20,94,599,466,0.0,1.0
Score 2,structural,default,30,1,899,815,0.9828220858895705,0.01717791411042946
Score 2,structural,default,30,2,899,815,0.9828220858895705,0.01717791411042946
Score 2,structural,default,30,3,899,815,0.9828220858895705,0.01717791411042946
Score 2,structural,default,30,5,899,815,0.9828220858895705,0.01717791411042946
Score 2,structural,default,30,10,899,815,0.9742331288343559,0.025766871165644134
Score 2,structural,default,30,15,899,815,0.48711656441717793,0.512883435582822
Score 2,structural,default,30,20,899,815,0.3803680981595092,0.6196319018404908
Score 2,structural,default,30,30,899,815,0.29938650306748466,0.7006134969325153
Score 2,structural,default,30,40,899,815,0.19386503067484662,0.8061349693251534
Score 2,structural,default,30,50,899,815,0.1521472392638037,0.8478527607361963
Score 2,structural,default,30,70,899,815,0.012269938650306749,0.9877300613496932
Score 2,structural,default,30,94,899,815,0.0,1.0
Score 2,noisy,default,30,1,899,732,0.9398907103825137,0.060109289617486295
Score 2,noisy,default,30,2,899,732,0.9398907103825137,0.060109289617486295
Score 2,noisy,default,30,3,899,732,0.9371584699453552,0.06284153005464477
Score 2,noisy,default,30,5,899,732,0.9166666666666666,0.08333333333333337
Score 2,noisy,default,30,10,899,732,0.7650273224043715,0.23497267759562845
Score 2,noisy,default,30,15,899,732,0.49453551912568305,0.505464480874317
Score 2,noisy,default,30,20,899,732,0.3360655737704918,0.6639344262295082
Score 2,noisy,default,30,30,899,732,0.2226775956284153,0.7773224043715847
Score 2,noisy,default,30,40,899,732,0.15710382513661203,0.842896174863388
Score 2,noisy,default,30,50,899,732,0.1489071038251366,0.8510928961748634
Score 2,noisy,default,30,70,899,732,0.01639344262295082,0.9836065573770492
Score 2,noisy,default,30,94,899,732,0.0,1.0
Score 2,structural,default,40,1,1199,1069,0.9794200187090739,0.020579981290926086
Score 2,structural,default,40,2,1199,1069,0.9794200187090739,0.020579981290926086
Score 2,structural,default,40,3,1199,1069,0.9784845650140318,0.021515434985968196
Score 2,structural,default,40,5,1199,1069,0.9794200187090739,0.020579981290926086
Score 2,structural,default,40,10,1199,1069,0.971000935453695,0.028999064546304965
Score 2,structural,default,40,15,1199,1069,0.45650140318054255,0.5434985968194574
Score 2,structural,default,40,20,1199,1069,0.3115060804490178,0.6884939195509823
Score 2,structural,default,40,30,1199,1069,0.28344246959775493,0.7165575304022451
